Flow_id,device,eth_Type,timeout,bord,nmbr_occ,permanent,priority,input,output,mac_src,mac_dst,ipv4_src,ipv4_dst,ip_proto,port_src,port_dst,flow_duration,total packets,total bytes,tot_forward_pkts,tot_backward_pkts,tot_forward_len_pkts,tot_backward_len_pkts,Pkts_len_mean,Flow Pkts/s,Flow Byts/s,Frd Flow PKts/s,Bwd Flow Pkts/s,Frd Flow Byts/s,Bwd Flow Byts/s,Frd_pkts_max_interval_2s,Frd_pkts_min_interval_2s,Frd_pkts_mean_interval_2s,Frd_pkts_std_interval_2s,Bwd_pkts_max_interval_2s,Bwd_pkts_min_interval_2s,Bwd_pkts_mean_interval_2s,Bwd_pkts_std_interval_2s,Frd_bytes_max_interval_2s,Frd_bytes_min_interval_2s,Frd_bytes_mean_interval_2s,Frd_bytes_std_interval_2s,Bwd_bytes_max_interval_2s,Bwd_bytes_min_interval_2s,Bwd_bytes_mean_interval_2s,Bwd_bytes_std_interval_2s,Idle_Max,Idle_Min,Idle_Mean,Idle_Std,Active_Max,Active_Min,Active_Mean,Active_Std,Total_packets_src,Total_bytes_src,Number_of_flows_src,Total_packets_dst,Total_bytes_dst,Number_of_flows_dst,timestamp
45880422904932608,of:00004e7de7353a40,0x800,10,1,1,False,10,1,2,08:00:27:D0:96:2F,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,443,51976,8,99,110307,78,21,104019,6288,1114.2121212121212,12.370000000000001,13788.38,9.75,2.62,13002.38,786.0,72.0,0.0,18.75,35.51,14.0,0.0,4.5,6.45,101138.0,0.0,25916.25,50160.9,4269.0,0.0,1393.25,1941.66,2000,2000,2000,0,4000,2000,3000,1414.21,99.0,109103.0,7.0,88.0,105426.0,5.0,50906323
45880423106136448,of:00004e7de7353a40,0x800,10,1,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,80,35166,9,8,1294,3,5,633,661,161.75,0.8900000000000001,143.76999999999998,0.33,0.56,70.33,73.44,1.0,0.0,0.25,0.5,2.0,0.0,0.5,1.0,66.0,0.0,16.5,33.0,132.0,0.0,33.0,66.0,4000,2000,3000,1414.21,2000,2000,2000,0,99.0,109103.0,7.0,11.0,3677.0,2.0,50906324
45880421521387159,of:00004e7de7353a40,0x800,10,1,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58478,443,9,16,4582,8,8,1538,3044,286.375,1.78,509.11,0.89,0.89,170.89,338.22,2.0,0.0,0.5,1.0,3.0,0.0,0.75,1.5,163.0,0.0,40.75,81.5,229.0,0.0,57.25,114.5,4000,2000,3000,1414.21,2000,2000,2000,0,13.0,2199.0,2.0,46.0,11211.0,7.0,50906323
45880423548922017,of:00004e7de7353a40,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:D0:96:2F,192.168.1.26/32,192.168.1.25/32,6,52292,80,8,8,1294,4,4,595,699,161.75,1.0,161.76,0.5,0.5,74.38,87.38,1.0,0.0,0.25,0.5,2.0,0.0,0.5,1.0,66.0,0.0,16.5,33.0,132.0,0.0,33.0,66.0,4000,2000,3000,1414.21,2000,2000,2000,0,33.0,9012.0,5.0,46.0,11211.0,7.0,50906323
45880422137757107,of:00004e7de7353a40,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:D0:96:2F,192.168.1.26/32,192.168.1.25/32,6,51982,443,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,33.0,9012.0,5.0,46.0,11211.0,7.0,50906334
45880424646368215,of:00004e7de7353a40,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:D0:96:2F,192.168.1.26/32,192.168.1.25/32,6,51978,443,0,8,1768,5,3,1414,354,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,33.0,9012.0,5.0,46.0,11211.0,7.0,50906323
45880423092528876,of:00004e7de7353a40,0x800,10,1,1,False,10,2,1,08:00:27:02:34:4F,08:00:27:D0:96:2F,192.168.1.26/32,192.168.1.25/32,6,51980,443,0,6,1069,3,3,715,354,178.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,33.0,9012.0,5.0,46.0,11211.0,7.0,50906324
45880421405754783,of:00006a0c44499c45,0x800,10,0,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,35166,80,10,8,1294,5,3,661,633,161.75,0.8,129.39999999999998,0.5,0.3,66.1,63.3,2.0,0.0,0.4,0.89,1.0,0.0,0.2,0.45,132.0,0.0,26.4,59.03,66.0,0.0,13.2,29.52,4000,4000,4000,0.0,2000,2000,2000,0,13.0,2199.0,2.0,13.0,2199.0,2.0,50907618
45880424866786976,of:00006a0c44499c45,0x800,10,0,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58478,10,15,4516,7,8,2978,1538,301.06666666666666,1.5,451.6,0.7,0.8,297.8,153.8,3.0,0.0,0.6,1.34,2.0,0.0,0.4,0.89,229.0,0.0,45.8,102.41,163.0,0.0,32.6,72.9,4000,4000,4000,0.0,2000,2000,2000,0,10.0,3611.0,2.0,10.0,3611.0,2.0,50907618
45880422904932608,of:00004e7de7353a40,0x800,10,0,1,False,10,1,2,08:00:27:D0:96:2F,08:00:27:02:34:4F,192.168.1.25/32,192.168.1.26/32,6,443,51976,10,108,113760,82,26,105467,8293,1053.3333333333333,10.799999999999999,11376.0,8.2,2.6,10546.7,829.3,72.0,0.0,15.8,31.45,14.0,0.0,4.6,5.59,101138.0,0.0,21022.6,44797.61,4269.0,0.0,1515.6,1703.64,2000,2000,2000,0,6000,2000,4000,2828.43,135.0,147417.0,7.0,124.0,143740.0,5.0,50908322
