Flow_id,device,eth_Type,timeout,bord,nmbr_occ,permanent,priority,input,output,mac_src,mac_dst,ipv4_src,ipv4_dst,ip_proto,port_src,port_dst,flow_duration,total packets,total bytes,tot_forward_pkts,tot_backward_pkts,tot_forward_len_pkts,tot_backward_len_pkts,Pkts_len_mean,Flow Pkts/s,Flow Byts/s,Frd Flow PKts/s,Bwd Flow Pkts/s,Frd Flow Byts/s,Bwd Flow Byts/s,Frd_pkts_max_interval_2s,Frd_pkts_min_interval_2s,Frd_pkts_mean_interval_2s,Frd_pkts_std_interval_2s,Bwd_pkts_max_interval_2s,Bwd_pkts_min_interval_2s,Bwd_pkts_mean_interval_2s,Bwd_pkts_std_interval_2s,Frd_bytes_max_interval_2s,Frd_bytes_min_interval_2s,Frd_bytes_mean_interval_2s,Frd_bytes_std_interval_2s,Bwd_bytes_max_interval_2s,Bwd_bytes_min_interval_2s,Bwd_bytes_mean_interval_2s,Bwd_bytes_std_interval_2s,Idle_Max,Idle_Min,Idle_Mean,Idle_Std,Active_Max,Active_Min,Active_Mean,Active_Std,Total_packets_src,Total_bytes_src,Number_of_flows_src,Total_packets_dst,Total_bytes_dst,Number_of_flows_dst,timestamp
844425453137415,of:0000000000000004,0x800,10,0,1,False,10,2,1,2E:DE:3B:A0:D3:4B,5A:CD:D0:3B:3A:CD,192.168.1.45/32,192.168.1.50/32,N/A,N/A,N/A,86,194,19012,97,97,9506,9506,98.0,2.26,221.06,1.13,1.13,110.53,110.53,4.0,0.0,2.29,0.94,4.0,0.0,2.29,0.94,392.0,0.0,224.0,92.56,392.0,0.0,224.0,92.56,4000,4000,4000,0,80000,80000,80000,0,97.0,9506.0,1.0,135.0,13230.0,2.0,35377689
844428597057185,of:0000000000000004,0x800,10,0,1,False,10,1,2,5A:CD:D0:3B:3A:CD,0A:70:77:7B:D0:1D,192.168.1.50/32,192.168.1.46/32,N/A,N/A,N/A,39,76,7448,38,38,3724,3724,98.0,1.94,190.98,0.97,0.97,95.49,95.49,3.0,1.0,2.0,0.33,3.0,1.0,2.0,0.33,294.0,98.0,196.0,32.67,294.0,98.0,196.0,32.67,0,0,0,0,38000,38000,38000,0,135.0,13230.0,2.0,38.0,3724.0,1.0,35377689
844429065076626,of:0000000000000001,0x800,10,0,1,False,10,4,3,08:00:27:02:34:4F,36:79:DF:4B:CD:6D,192.168.1.26/32,192.168.1.48/32,N/A,N/A,N/A,10,20,1960,10,10,980,980,98.0,2.0,196.0,1.0,1.0,98.0,98.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,196.0,196.0,196.0,0.0,196.0,196.0,196.0,0.0,0,0,0,0,10000,10000,10000,0,258.0,25284.0,3.0,10.0,980.0,1.0,35377767
844426574288531,of:0000000000000001,0x800,10,0,1,False,10,1,3,2E:DE:3B:A0:D3:4B,5A:CD:D0:3B:3A:CD,192.168.1.45/32,192.168.1.50/32,N/A,N/A,N/A,86,194,19012,97,97,9506,9506,98.0,2.26,221.06,1.13,1.13,110.53,110.53,4.0,0.0,2.29,0.94,4.0,0.0,2.29,0.94,392.0,0.0,224.0,92.56,392.0,0.0,224.0,92.56,4000,4000,4000,0,80000,80000,80000,0,251.0,24598.0,2.0,135.0,13230.0,2.0,35377767
844428661925791,of:0000000000000001,0x800,10,0,1,False,10,2,4,0A:70:77:7B:D0:1D,08:00:27:D4:A3:EA,192.168.1.46/32,192.168.1.35/32,N/A,N/A,N/A,20,38,3724,19,19,1862,1862,98.0,1.9,186.2,0.95,0.95,93.1,93.1,3.0,1.0,1.9,0.57,3.0,1.0,1.9,0.57,294.0,98.0,186.2,55.63,294.0,98.0,186.2,55.63,0,0,0,0,20000,20000,20000,0,57.0,5586.0,2.0,19.0,1862.0,1.0,35377767
844427152304828,of:0000000000000001,0x800,10,0,1,False,10,3,2,5A:CD:D0:3B:3A:CD,0A:70:77:7B:D0:1D,192.168.1.50/32,192.168.1.46/32,N/A,N/A,N/A,39,76,7448,38,38,3724,3724,98.0,1.94,190.98,0.97,0.97,95.49,95.49,3.0,1.0,2.0,0.33,3.0,1.0,2.0,0.33,294.0,98.0,196.0,32.67,294.0,98.0,196.0,32.67,0,0,0,0,38000,38000,38000,0,135.0,13230.0,2.0,57.0,5586.0,2.0,35377767
844428765006677,of:0000000000000001,0x800,10,0,1,False,10,4,3,08:00:27:02:34:4F,FA:81:8F:EF:27:BC,192.168.1.26/32,192.168.1.47/32,N/A,N/A,N/A,104,188,18424,94,94,9212,9212,98.0,1.8,177.16,0.9,0.9,88.58,88.58,3.0,0.0,1.84,0.61,3.0,0.0,1.84,0.61,294.0,0.0,180.63,60.0,294.0,0.0,180.63,60.0,6000,6000,6000,0,96000,96000,96000,0,258.0,25284.0,3.0,94.0,9212.0,1.0,35377767
844428190781022,of:0000000000000001,0x800,10,0,1,False,10,4,1,08:00:27:02:34:4F,2E:DE:3B:A0:D3:4B,192.168.1.26/32,192.168.1.45/32,N/A,N/A,N/A,99,308,30184,154,154,15092,15092,98.0,3.12,304.88,1.56,1.56,152.44,152.44,5.0,1.0,3.19,1.02,5.0,1.0,3.19,1.02,490.0,98.0,312.38,100.38,490.0,98.0,312.38,100.38,0,0,0,0,96000,96000,96000,0,258.0,25284.0,3.0,251.0,24598.0,2.0,35377767
844426318829465,of:0000000000000002,0x800,10,0,1,False,10,1,3,FA:81:8F:EF:27:BC,FA:E8:78:00:94:40,192.168.1.47/32,192.168.1.49/32,N/A,N/A,N/A,101,194,19012,97,97,9506,9506,98.0,1.92,188.24,0.96,0.96,94.12,94.12,3.0,1.0,1.94,0.42,3.0,1.0,1.94,0.42,294.0,98.0,190.12,41.58,294.0,98.0,190.12,41.58,0,0,0,0,100000,100000,100000,0,191.0,18718.0,2.0,97.0,9506.0,1.0,35377758
844428760151352,of:0000000000000002,0x800,10,0,1,False,10,2,1,08:00:27:02:34:4F,FA:81:8F:EF:27:BC,192.168.1.26/32,192.168.1.47/32,N/A,N/A,N/A,104,188,18424,94,94,9212,9212,98.0,1.8,177.16,0.9,0.9,88.58,88.58,3.0,0.0,1.84,0.61,3.0,0.0,1.84,0.61,294.0,0.0,180.63,60.0,294.0,0.0,180.63,60.0,6000,6000,6000,0,96000,96000,96000,0,104.0,10192.0,2.0,191.0,18718.0,2.0,35377758
844425488696777,of:0000000000000002,0x800,10,0,1,False,10,3,2,5A:CD:D0:3B:3A:CD,2E:DE:3B:A0:D3:4B,192.168.1.50/32,192.168.1.45/32,N/A,N/A,N/A,86,194,19012,97,97,9506,9506,98.0,2.26,221.06,1.13,1.13,110.53,110.53,4.0,0.0,2.29,0.94,4.0,0.0,2.29,0.94,392.0,0.0,224.0,92.56,392.0,0.0,224.0,92.56,4000,4000,4000,0,80000,80000,80000,0,135.0,13230.0,2.0,97.0,9506.0,1.0,35377758
844428682471135,of:0000000000000002,0x800,10,0,1,False,10,3,2,36:79:DF:4B:CD:6D,08:00:27:02:34:4F,192.168.1.48/32,192.168.1.26/32,N/A,N/A,N/A,10,20,1960,10,10,980,980,98.0,2.0,196.0,1.0,1.0,98.0,98.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,196.0,196.0,196.0,0.0,196.0,196.0,196.0,0.0,0,0,0,0,10000,10000,10000,0,10.0,980.0,1.0,104.0,10192.0,2.0,35377758
844428798879335,of:0000000000000002,0x800,10,0,1,False,10,2,3,0A:70:77:7B:D0:1D,5A:CD:D0:3B:3A:CD,192.168.1.46/32,192.168.1.50/32,N/A,N/A,N/A,39,76,7448,38,38,3724,3724,98.0,1.94,190.98,0.97,0.97,95.49,95.49,3.0,1.0,2.0,0.33,3.0,1.0,2.0,0.33,294.0,98.0,196.0,32.67,294.0,98.0,196.0,32.67,0,0,0,0,38000,38000,38000,0,38.0,3724.0,1.0,135.0,13230.0,2.0,35377758
844426154496139,of:0000ca7544dc0642,0x800,10,0,1,False,10,3,4,08:00:27:02:34:4F,2E:DE:3B:A0:D3:4B,192.168.1.26/32,192.168.1.45/32,N/A,N/A,N/A,98,308,30184,154,154,15092,15092,98.0,3.14,308.0,1.57,1.57,154.0,154.0,6.0,1.0,3.19,1.08,6.0,1.0,3.19,1.08,588.0,98.0,312.38,106.31,588.0,98.0,312.38,106.31,0,0,0,0,96000,96000,96000,0,257.0,25186.0,3.0,154.0,15092.0,1.0,35377271
844426689249940,of:0000ca7544dc0642,0x800,10,0,1,False,10,3,4,08:00:27:02:34:4F,36:79:DF:4B:CD:6D,192.168.1.26/32,192.168.1.48/32,N/A,N/A,N/A,10,18,1764,9,9,882,882,98.0,1.8,176.4,0.9,0.9,88.2,88.2,3.0,1.0,1.8,0.84,3.0,1.0,1.8,0.84,294.0,98.0,176.4,81.99,294.0,98.0,176.4,81.99,0,0,0,0,10000,10000,10000,0,257.0,25186.0,3.0,9.0,882.0,1.0,35377271
844425088137283,of:0000ca7544dc0642,0x800,10,0,1,False,10,4,1,0A:70:77:7B:D0:1D,08:00:27:D4:A3:EA,192.168.1.46/32,192.168.1.35/32,N/A,N/A,N/A,20,38,3724,19,19,1862,1862,98.0,1.9,186.2,0.95,0.95,93.1,93.1,2.0,1.0,1.9,0.32,2.0,1.0,1.9,0.32,196.0,98.0,186.2,30.99,196.0,98.0,186.2,30.99,0,0,0,0,20000,20000,20000,0,19.0,1862.0,1.0,19.0,1862.0,1.0,35377271
844428405532405,of:0000ca7544dc0642,0x800,10,0,1,False,10,4,3,FA:81:8F:EF:27:BC,08:00:27:02:34:4F,192.168.1.47/32,192.168.1.26/32,N/A,N/A,N/A,103,188,18424,94,94,9212,9212,98.0,1.82,178.88,0.91,0.91,89.44,89.44,3.0,0.0,1.84,0.54,3.0,0.0,1.84,0.54,294.0,0.0,180.63,53.22,294.0,0.0,180.63,53.22,6000,6000,6000,0,96000,96000,96000,0,94.0,9212.0,1.0,257.0,25186.0,3.0,35377271
844425780431362,of:0000328dd09ba943,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,36:79:DF:4B:CD:6D,192.168.1.26/32,192.168.1.48/32,N/A,N/A,N/A,13,24,2352,12,12,1176,1176,98.0,1.84,180.92,0.92,0.92,90.46,90.46,2.0,1.0,1.83,0.41,2.0,1.0,1.83,0.41,196.0,98.0,179.67,40.01,196.0,98.0,179.67,40.01,0,0,0,0,12000,12000,12000,0,166.0,16268.0,2.0,12.0,1176.0,1.0,35379977
844427256866204,of:0000328dd09ba943,0x800,10,1,1,False,10,3,2,2E:DE:3B:A0:D3:4B,08:00:27:02:34:4F,192.168.1.45/32,192.168.1.26/32,N/A,N/A,N/A,101,308,30184,154,154,15092,15092,98.0,3.04,298.86,1.52,1.52,149.43,149.43,6.0,0.0,3.12,1.13,6.0,0.0,3.12,1.13,588.0,0.0,306.0,110.72,588.0,0.0,306.0,110.72,2000,2000,2000,0,96000,96000,96000,0,154.0,15092.0,1.0,166.0,16268.0,2.0,35379977
844425334072710,of:0000000000000003,0x800,10,1,1,False,10,3,4,2E:DE:3B:A0:D3:4B,5A:CD:D0:3B:3A:CD,192.168.1.45/32,192.168.1.50/32,N/A,N/A,N/A,88,194,19012,97,97,9506,9506,98.0,2.2,216.04,1.1,1.1,108.02,108.02,4.0,0.0,2.23,1.0,4.0,0.0,2.23,1.0,392.0,0.0,218.79,97.62,392.0,0.0,218.79,97.62,6000,6000,6000,0,80000,80000,80000,0,97.0,9506.0,1.0,136.0,13328.0,2.0,35379683
844425233885337,of:0000000000000003,0x800,10,1,1,False,10,3,4,0A:70:77:7B:D0:1D,5A:CD:D0:3B:3A:CD,192.168.1.46/32,192.168.1.50/32,N/A,N/A,N/A,41,78,7644,39,39,3822,3822,98.0,1.9,186.44,0.95,0.95,93.22,93.22,3.0,1.0,1.95,0.39,3.0,1.0,1.95,0.39,294.0,98.0,191.1,38.62,294.0,98.0,191.1,38.62,0,0,0,0,40000,40000,40000,0,39.0,3822.0,1.0,136.0,13328.0,2.0,35379683
844427658471977,of:0000000000000003,0x800,10,1,1,False,10,1,3,36:79:DF:4B:CD:6D,08:00:27:02:34:4F,192.168.1.48/32,192.168.1.26/32,N/A,N/A,N/A,12,24,2352,12,12,1176,1176,98.0,2.0,196.0,1.0,1.0,98.0,98.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,196.0,196.0,196.0,0.0,196.0,196.0,196.0,0.0,0,0,0,0,12000,12000,12000,0,12.0,1176.0,1.0,12.0,1176.0,1.0,35379683
844427651501882,of:0000000000000003,0x800,10,1,1,False,10,2,3,FA:E8:78:00:94:40,FA:81:8F:EF:27:BC,192.168.1.49/32,192.168.1.47/32,N/A,N/A,N/A,103,194,19012,97,97,9506,9506,98.0,1.88,184.58,0.94,0.94,92.29,92.29,3.0,0.0,1.9,0.46,3.0,0.0,1.9,0.46,294.0,0.0,186.39,44.93,294.0,0.0,186.39,44.93,2000,2000,2000,0,100000,100000,100000,0,97.0,9506.0,1.0,97.0,9506.0,1.0,35379683
